"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Req.day","Drop.day","Date","Req.hour","Drop.hour","Trip.duration","Req.hour24","Time.slot"
"4033",3055,"City",285,"Cancelled",2016-07-13 07:48:58,NA,"Wednesday",NA,13,7,NA,NA,"7:00","Morning"
"4034",3759,"City",285,"Cancelled",2016-07-13 20:34:32,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"4035",4389,"City",285,"Cancelled",2016-07-14 07:56:57,NA,"Thursday",NA,14,7,NA,NA,"7:00","Morning"
"4036",5949,"City",285,"Cancelled",2016-07-15 10:30:58,NA,"Friday",NA,15,10,NA,NA,"10:00","Day Time"
"4037",441,"City",286,"Cancelled",2016-07-11 09:05:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4038",1109,"City",286,"Cancelled",2016-07-11 20:23:00,NA,"Monday",NA,11,20,NA,NA,"20:00","Evening"
"4039",1693,"Airport",286,"Cancelled",2016-07-12 07:50:00,NA,"Tuesday",NA,12,7,NA,NA,"7:00","Morning"
"4040",3198,"City",286,"Cancelled",2016-07-13 09:39:19,NA,"Wednesday",NA,13,9,NA,NA,"9:00","Morning"
"4041",4507,"City",286,"Cancelled",2016-07-14 09:09:57,NA,"Thursday",NA,14,9,NA,NA,"9:00","Morning"
"4042",6058,"City",286,"Cancelled",2016-07-15 13:47:11,NA,"Friday",NA,15,13,NA,NA,"13:00","Day Time"
"4043",1630,"City",287,"Cancelled",2016-07-12 07:03:00,NA,"Tuesday",NA,12,7,NA,NA,"7:00","Morning"
"4044",3451,"Airport",287,"Cancelled",2016-07-13 16:53:56,NA,"Wednesday",NA,13,16,NA,NA,"16:00","Day Time"
"4045",3839,"Airport",287,"Cancelled",2016-07-13 21:28:41,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"4046",4258,"City",287,"Cancelled",2016-07-14 06:12:03,NA,"Thursday",NA,14,6,NA,NA,"6:00","Morning"
"4047",4677,"Airport",287,"Cancelled",2016-07-14 12:45:00,NA,"Thursday",NA,14,12,NA,NA,"12:00","Day Time"
"4048",5603,"City",287,"Cancelled",2016-07-15 06:08:31,NA,"Friday",NA,15,6,NA,NA,"6:00","Morning"
"4049",186,"City",288,"Cancelled",2016-07-11 05:48:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4050",2094,"Airport",288,"Cancelled",2016-07-12 15:51:00,NA,"Tuesday",NA,12,15,NA,NA,"15:00","Day Time"
"4051",4354,"City",288,"Cancelled",2016-07-14 07:26:35,NA,"Thursday",NA,14,7,NA,NA,"7:00","Morning"
"4052",340,"City",289,"Cancelled",2016-07-11 07:51:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4053",5499,"City",289,"Cancelled",2016-07-15 05:07:17,NA,"Friday",NA,15,5,NA,NA,"5:00","Morning"
"4054",151,"City",290,"Cancelled",2016-07-11 05:27:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4055",316,"City",290,"Cancelled",2016-07-11 07:26:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4056",561,"City",290,"Cancelled",2016-07-11 10:10:00,NA,"Monday",NA,11,10,NA,NA,"10:00","Day Time"
"4057",1582,"City",290,"Cancelled",2016-07-12 06:23:00,NA,"Tuesday",NA,12,6,NA,NA,"6:00","Morning"
"4058",1871,"City",290,"Cancelled",2016-07-12 10:04:00,NA,"Tuesday",NA,12,10,NA,NA,"10:00","Day Time"
"4059",4213,"City",290,"Cancelled",2016-07-14 05:39:02,NA,"Thursday",NA,14,5,NA,NA,"5:00","Morning"
"4060",5801,"City",290,"Cancelled",2016-07-15 08:40:03,NA,"Friday",NA,15,8,NA,NA,"8:00","Morning"
"4061",144,"City",291,"Cancelled",2016-07-11 05:24:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4062",1383,"City",291,"Cancelled",2016-07-12 01:12:00,NA,"Tuesday",NA,12,1,NA,NA,"1:00","Early Morning"
"4063",3216,"City",291,"Cancelled",2016-07-13 09:50:23,NA,"Wednesday",NA,13,9,NA,NA,"9:00","Morning"
"4064",184,"City",292,"Cancelled",2016-07-11 05:49:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4065",4435,"City",292,"Cancelled",2016-07-14 08:25:24,NA,"Thursday",NA,14,8,NA,NA,"8:00","Morning"
"4066",5623,"City",292,"Cancelled",2016-07-15 06:27:46,NA,"Friday",NA,15,6,NA,NA,"6:00","Morning"
"4067",2837,"City",293,"Cancelled",2016-07-13 05:19:53,NA,"Wednesday",NA,13,5,NA,NA,"5:00","Morning"
"4068",5812,"City",293,"Cancelled",2016-07-15 08:44:40,NA,"Friday",NA,15,8,NA,NA,"8:00","Morning"
"4069",407,"City",294,"Cancelled",2016-07-11 08:33:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4070",486,"City",294,"Cancelled",2016-07-11 09:29:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4071",4489,"City",294,"Cancelled",2016-07-14 08:53:51,NA,"Thursday",NA,14,8,NA,NA,"8:00","Morning"
"4072",1251,"City",295,"Cancelled",2016-07-11 21:47:00,NA,"Monday",NA,11,21,NA,NA,"21:00","Evening"
"4073",2875,"City",295,"Cancelled",2016-07-13 05:54:23,NA,"Wednesday",NA,13,5,NA,NA,"5:00","Morning"
"4074",3104,"City",295,"Cancelled",2016-07-13 08:25:16,NA,"Wednesday",NA,13,8,NA,NA,"8:00","Morning"
"4075",3909,"City",295,"Cancelled",2016-07-13 22:13:42,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"4076",4338,"City",295,"Cancelled",2016-07-14 07:20:59,NA,"Thursday",NA,14,7,NA,NA,"7:00","Morning"
"4077",4479,"City",295,"Cancelled",2016-07-14 08:41:51,NA,"Thursday",NA,14,8,NA,NA,"8:00","Morning"
"4078",3187,"City",296,"Cancelled",2016-07-13 09:31:32,NA,"Wednesday",NA,13,9,NA,NA,"9:00","Morning"
"4079",4251,"City",296,"Cancelled",2016-07-14 05:55:36,NA,"Thursday",NA,14,5,NA,NA,"5:00","Morning"
"4080",5514,"City",296,"Cancelled",2016-07-15 05:08:25,NA,"Friday",NA,15,5,NA,NA,"5:00","Morning"
"4081",5690,"City",296,"Cancelled",2016-07-15 07:20:54,NA,"Friday",NA,15,7,NA,NA,"7:00","Morning"
"4082",295,"Airport",297,"Cancelled",2016-07-11 07:10:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4083",1487,"City",297,"Cancelled",2016-07-12 05:23:00,NA,"Tuesday",NA,12,5,NA,NA,"5:00","Morning"
"4084",5515,"City",297,"Cancelled",2016-07-15 05:13:03,NA,"Friday",NA,15,5,NA,NA,"5:00","Morning"
"4085",5535,"City",297,"Cancelled",2016-07-15 05:19:48,NA,"Friday",NA,15,5,NA,NA,"5:00","Morning"
"4086",284,"City",298,"Cancelled",2016-07-11 07:05:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4087",2966,"City",298,"Cancelled",2016-07-13 06:54:13,NA,"Wednesday",NA,13,6,NA,NA,"6:00","Morning"
"4088",3120,"City",298,"Cancelled",2016-07-13 08:32:08,NA,"Wednesday",NA,13,8,NA,NA,"8:00","Morning"
"4089",4552,"City",298,"Cancelled",2016-07-14 09:40:33,NA,"Thursday",NA,14,9,NA,NA,"9:00","Morning"
"4090",758,"City",299,"Cancelled",2016-07-11 16:06:00,NA,"Monday",NA,11,16,NA,NA,"16:00","Day Time"
"4091",1641,"City",299,"Cancelled",2016-07-12 07:20:00,NA,"Tuesday",NA,12,7,NA,NA,"7:00","Morning"
"4092",4158,"City",299,"Cancelled",2016-07-14 05:03:10,NA,"Thursday",NA,14,5,NA,NA,"5:00","Morning"
"4093",4164,"City",299,"Cancelled",2016-07-14 05:06:40,NA,"Thursday",NA,14,5,NA,NA,"5:00","Morning"
"4094",4448,"City",299,"Cancelled",2016-07-14 08:30:59,NA,"Thursday",NA,14,8,NA,NA,"8:00","Morning"
"4095",4225,"City",300,"Cancelled",2016-07-14 05:46:06,NA,"Thursday",NA,14,5,NA,NA,"5:00","Morning"
"4096",1362,"City",NA,"No Cars Available",2016-07-11 00:02:00,NA,"Monday",NA,11,0,NA,NA,"0:00","Early Morning"
"4097",1364,"City",NA,"No Cars Available",2016-07-11 00:06:00,NA,"Monday",NA,11,0,NA,NA,"0:00","Early Morning"
"4098",1366,"City",NA,"No Cars Available",2016-07-11 00:09:00,NA,"Monday",NA,11,0,NA,NA,"0:00","Early Morning"
"4099",2,"Airport",NA,"No Cars Available",2016-07-11 00:23:00,NA,"Monday",NA,11,0,NA,NA,"0:00","Early Morning"
"4100",7,"Airport",NA,"No Cars Available",2016-07-11 00:30:00,NA,"Monday",NA,11,0,NA,NA,"0:00","Early Morning"
"4101",6,"City",NA,"No Cars Available",2016-07-11 00:36:00,NA,"Monday",NA,11,0,NA,NA,"0:00","Early Morning"
"4102",4,"City",NA,"No Cars Available",2016-07-11 00:37:00,NA,"Monday",NA,11,0,NA,NA,"0:00","Early Morning"
"4103",8,"City",NA,"No Cars Available",2016-07-11 00:40:00,NA,"Monday",NA,11,0,NA,NA,"0:00","Early Morning"
"4104",12,"City",NA,"No Cars Available",2016-07-11 01:08:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4105",16,"Airport",NA,"No Cars Available",2016-07-11 01:09:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4106",14,"Airport",NA,"No Cars Available",2016-07-11 01:10:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4107",19,"City",NA,"No Cars Available",2016-07-11 01:14:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4108",15,"City",NA,"No Cars Available",2016-07-11 01:15:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4109",17,"Airport",NA,"No Cars Available",2016-07-11 01:16:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4110",20,"Airport",NA,"No Cars Available",2016-07-11 01:23:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4111",23,"City",NA,"No Cars Available",2016-07-11 01:38:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4112",22,"Airport",NA,"No Cars Available",2016-07-11 01:40:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4113",25,"Airport",NA,"No Cars Available",2016-07-11 01:45:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4114",24,"Airport",NA,"No Cars Available",2016-07-11 01:48:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4115",27,"Airport",NA,"No Cars Available",2016-07-11 01:49:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4116",26,"Airport",NA,"No Cars Available",2016-07-11 01:49:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4117",29,"City",NA,"No Cars Available",2016-07-11 01:55:00,NA,"Monday",NA,11,1,NA,NA,"1:00","Early Morning"
"4118",28,"City",NA,"No Cars Available",2016-07-11 02:02:00,NA,"Monday",NA,11,2,NA,NA,"2:00","Early Morning"
"4119",31,"City",NA,"No Cars Available",2016-07-11 02:10:00,NA,"Monday",NA,11,2,NA,NA,"2:00","Early Morning"
"4120",32,"Airport",NA,"No Cars Available",2016-07-11 02:15:00,NA,"Monday",NA,11,2,NA,NA,"2:00","Early Morning"
"4121",36,"City",NA,"No Cars Available",2016-07-11 02:33:00,NA,"Monday",NA,11,2,NA,NA,"2:00","Early Morning"
"4122",37,"Airport",NA,"No Cars Available",2016-07-11 02:34:00,NA,"Monday",NA,11,2,NA,NA,"2:00","Early Morning"
"4123",38,"City",NA,"No Cars Available",2016-07-11 02:39:00,NA,"Monday",NA,11,2,NA,NA,"2:00","Early Morning"
"4124",40,"Airport",NA,"No Cars Available",2016-07-11 02:42:00,NA,"Monday",NA,11,2,NA,NA,"2:00","Early Morning"
"4125",39,"Airport",NA,"No Cars Available",2016-07-11 02:48:00,NA,"Monday",NA,11,2,NA,NA,"2:00","Early Morning"
"4126",42,"Airport",NA,"No Cars Available",2016-07-11 02:55:00,NA,"Monday",NA,11,2,NA,NA,"2:00","Early Morning"
"4127",43,"City",NA,"No Cars Available",2016-07-11 03:06:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4128",44,"Airport",NA,"No Cars Available",2016-07-11 03:07:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4129",46,"Airport",NA,"No Cars Available",2016-07-11 03:16:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4130",49,"Airport",NA,"No Cars Available",2016-07-11 03:29:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4131",52,"City",NA,"No Cars Available",2016-07-11 03:30:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4132",54,"City",NA,"No Cars Available",2016-07-11 03:34:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4133",55,"Airport",NA,"No Cars Available",2016-07-11 03:41:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4134",57,"City",NA,"No Cars Available",2016-07-11 03:52:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4135",59,"City",NA,"No Cars Available",2016-07-11 03:58:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4136",56,"City",NA,"No Cars Available",2016-07-11 03:58:00,NA,"Monday",NA,11,3,NA,NA,"3:00","Early Morning"
"4137",58,"Airport",NA,"No Cars Available",2016-07-11 04:03:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4138",61,"Airport",NA,"No Cars Available",2016-07-11 04:05:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4139",62,"Airport",NA,"No Cars Available",2016-07-11 04:10:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4140",63,"Airport",NA,"No Cars Available",2016-07-11 04:17:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4141",65,"Airport",NA,"No Cars Available",2016-07-11 04:23:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4142",67,"Airport",NA,"No Cars Available",2016-07-11 04:24:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4143",69,"Airport",NA,"No Cars Available",2016-07-11 04:27:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4144",68,"Airport",NA,"No Cars Available",2016-07-11 04:27:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4145",72,"City",NA,"No Cars Available",2016-07-11 04:36:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4146",73,"Airport",NA,"No Cars Available",2016-07-11 04:36:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4147",71,"City",NA,"No Cars Available",2016-07-11 04:37:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4148",75,"Airport",NA,"No Cars Available",2016-07-11 04:40:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4149",79,"City",NA,"No Cars Available",2016-07-11 04:43:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4150",83,"City",NA,"No Cars Available",2016-07-11 04:44:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4151",78,"City",NA,"No Cars Available",2016-07-11 04:45:00,NA,"Monday",NA,11,4,NA,NA,"4:00","Early Morning"
"4152",104,"City",NA,"No Cars Available",2016-07-11 05:00:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4153",103,"City",NA,"No Cars Available",2016-07-11 05:02:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4154",131,"City",NA,"No Cars Available",2016-07-11 05:10:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4155",124,"City",NA,"No Cars Available",2016-07-11 05:12:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4156",117,"City",NA,"No Cars Available",2016-07-11 05:13:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4157",137,"City",NA,"No Cars Available",2016-07-11 05:17:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4158",136,"City",NA,"No Cars Available",2016-07-11 05:19:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4159",135,"City",NA,"No Cars Available",2016-07-11 05:20:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4160",138,"City",NA,"No Cars Available",2016-07-11 05:20:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4161",154,"City",NA,"No Cars Available",2016-07-11 05:31:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4162",153,"City",NA,"No Cars Available",2016-07-11 05:33:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4163",171,"City",NA,"No Cars Available",2016-07-11 05:39:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4164",167,"City",NA,"No Cars Available",2016-07-11 05:40:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4165",159,"City",NA,"No Cars Available",2016-07-11 05:43:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4166",178,"City",NA,"No Cars Available",2016-07-11 05:47:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4167",179,"City",NA,"No Cars Available",2016-07-11 05:49:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4168",190,"City",NA,"No Cars Available",2016-07-11 05:53:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4169",189,"City",NA,"No Cars Available",2016-07-11 05:58:00,NA,"Monday",NA,11,5,NA,NA,"5:00","Morning"
"4170",208,"Airport",NA,"No Cars Available",2016-07-11 06:05:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4171",194,"City",NA,"No Cars Available",2016-07-11 06:05:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4172",207,"City",NA,"No Cars Available",2016-07-11 06:06:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4173",199,"City",NA,"No Cars Available",2016-07-11 06:07:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4174",203,"City",NA,"No Cars Available",2016-07-11 06:07:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4175",221,"City",NA,"No Cars Available",2016-07-11 06:16:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4176",226,"City",NA,"No Cars Available",2016-07-11 06:21:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4177",228,"City",NA,"No Cars Available",2016-07-11 06:24:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4178",231,"City",NA,"No Cars Available",2016-07-11 06:26:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4179",230,"City",NA,"No Cars Available",2016-07-11 06:27:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4180",254,"City",NA,"No Cars Available",2016-07-11 06:40:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4181",263,"City",NA,"No Cars Available",2016-07-11 06:44:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4182",255,"City",NA,"No Cars Available",2016-07-11 06:44:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4183",259,"City",NA,"No Cars Available",2016-07-11 06:46:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4184",266,"City",NA,"No Cars Available",2016-07-11 06:47:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4185",274,"City",NA,"No Cars Available",2016-07-11 06:50:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4186",272,"City",NA,"No Cars Available",2016-07-11 06:50:00,NA,"Monday",NA,11,6,NA,NA,"6:00","Morning"
"4187",287,"City",NA,"No Cars Available",2016-07-11 07:05:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4188",288,"City",NA,"No Cars Available",2016-07-11 07:05:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4189",300,"City",NA,"No Cars Available",2016-07-11 07:13:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4190",331,"City",NA,"No Cars Available",2016-07-11 07:47:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4191",337,"City",NA,"No Cars Available",2016-07-11 07:50:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4192",342,"City",NA,"No Cars Available",2016-07-11 07:51:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4193",349,"City",NA,"No Cars Available",2016-07-11 07:51:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4194",344,"City",NA,"No Cars Available",2016-07-11 07:52:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4195",348,"City",NA,"No Cars Available",2016-07-11 07:54:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4196",359,"City",NA,"No Cars Available",2016-07-11 07:58:00,NA,"Monday",NA,11,7,NA,NA,"7:00","Morning"
"4197",367,"City",NA,"No Cars Available",2016-07-11 08:03:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4198",356,"City",NA,"No Cars Available",2016-07-11 08:03:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4199",369,"City",NA,"No Cars Available",2016-07-11 08:04:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4200",364,"City",NA,"No Cars Available",2016-07-11 08:05:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4201",372,"City",NA,"No Cars Available",2016-07-11 08:07:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4202",365,"City",NA,"No Cars Available",2016-07-11 08:07:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4203",390,"City",NA,"No Cars Available",2016-07-11 08:17:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4204",388,"City",NA,"No Cars Available",2016-07-11 08:21:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4205",385,"City",NA,"No Cars Available",2016-07-11 08:21:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4206",396,"City",NA,"No Cars Available",2016-07-11 08:29:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4207",413,"City",NA,"No Cars Available",2016-07-11 08:37:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4208",408,"City",NA,"No Cars Available",2016-07-11 08:37:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4209",416,"City",NA,"No Cars Available",2016-07-11 08:39:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4210",435,"City",NA,"No Cars Available",2016-07-11 08:55:00,NA,"Monday",NA,11,8,NA,NA,"8:00","Morning"
"4211",440,"City",NA,"No Cars Available",2016-07-11 09:08:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4212",434,"City",NA,"No Cars Available",2016-07-11 09:09:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4213",456,"City",NA,"No Cars Available",2016-07-11 09:13:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4214",453,"City",NA,"No Cars Available",2016-07-11 09:13:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4215",442,"City",NA,"No Cars Available",2016-07-11 09:15:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4216",478,"City",NA,"No Cars Available",2016-07-11 09:16:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4217",452,"City",NA,"No Cars Available",2016-07-11 09:16:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4218",460,"City",NA,"No Cars Available",2016-07-11 09:21:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4219",473,"Airport",NA,"No Cars Available",2016-07-11 09:22:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4220",472,"City",NA,"No Cars Available",2016-07-11 09:25:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4221",496,"City",NA,"No Cars Available",2016-07-11 09:29:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4222",487,"City",NA,"No Cars Available",2016-07-11 09:31:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4223",498,"City",NA,"No Cars Available",2016-07-11 09:35:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4224",503,"City",NA,"No Cars Available",2016-07-11 09:37:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4225",502,"City",NA,"No Cars Available",2016-07-11 09:40:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4226",509,"City",NA,"No Cars Available",2016-07-11 09:42:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4227",506,"City",NA,"No Cars Available",2016-07-11 09:43:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4228",522,"City",NA,"No Cars Available",2016-07-11 09:48:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4229",516,"City",NA,"No Cars Available",2016-07-11 09:49:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4230",524,"City",NA,"No Cars Available",2016-07-11 09:50:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4231",527,"City",NA,"No Cars Available",2016-07-11 09:52:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4232",530,"City",NA,"No Cars Available",2016-07-11 09:57:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4233",539,"City",NA,"No Cars Available",2016-07-11 09:59:00,NA,"Monday",NA,11,9,NA,NA,"9:00","Morning"
"4234",541,"City",NA,"No Cars Available",2016-07-11 10:03:00,NA,"Monday",NA,11,10,NA,NA,"10:00","Day Time"
"4235",548,"City",NA,"No Cars Available",2016-07-11 10:04:00,NA,"Monday",NA,11,10,NA,NA,"10:00","Day Time"
"4236",563,"Airport",NA,"No Cars Available",2016-07-11 10:17:00,NA,"Monday",NA,11,10,NA,NA,"10:00","Day Time"
"4237",562,"Airport",NA,"No Cars Available",2016-07-11 10:18:00,NA,"Monday",NA,11,10,NA,NA,"10:00","Day Time"
"4238",566,"City",NA,"No Cars Available",2016-07-11 10:20:00,NA,"Monday",NA,11,10,NA,NA,"10:00","Day Time"
"4239",567,"Airport",NA,"No Cars Available",2016-07-11 10:21:00,NA,"Monday",NA,11,10,NA,NA,"10:00","Day Time"
"4240",576,"City",NA,"No Cars Available",2016-07-11 10:58:00,NA,"Monday",NA,11,10,NA,NA,"10:00","Day Time"
"4241",581,"Airport",NA,"No Cars Available",2016-07-11 11:00:00,NA,"Monday",NA,11,11,NA,NA,"11:00","Day Time"
"4242",587,"City",NA,"No Cars Available",2016-07-11 11:17:00,NA,"Monday",NA,11,11,NA,NA,"11:00","Day Time"
"4243",593,"City",NA,"No Cars Available",2016-07-11 11:22:00,NA,"Monday",NA,11,11,NA,NA,"11:00","Day Time"
"4244",594,"Airport",NA,"No Cars Available",2016-07-11 11:31:00,NA,"Monday",NA,11,11,NA,NA,"11:00","Day Time"
"4245",601,"City",NA,"No Cars Available",2016-07-11 11:40:00,NA,"Monday",NA,11,11,NA,NA,"11:00","Day Time"
"4246",606,"City",NA,"No Cars Available",2016-07-11 11:42:00,NA,"Monday",NA,11,11,NA,NA,"11:00","Day Time"
